email,first_name,last_name,perferred_name,department_name,level_2,level_3,level_4,level_5,manager_email,,gender,ethnicity,leadership_skills,leadership_modifier,Affinity bias,Authenticity,Constructive Feedback,Credit For Work,Digital Inclusion,Diverse Thinking,Empathy,Feeling Listened To,Flexible Working,Fostering D&amp;I,Leadership Stereotypes,Positive Recognition,Sustainable Workload,Undermining,Wellbeing Checkins
test.Billy.Braun@survey.staging.vortexplore.com,Billy,Braun,Billy Braun,Engineering ,Software,Software 1,Software 1-3,,test.Amy.Padilla@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.462073046524307,0.15601948068468646,4,4,3,4,2,3,3,4,1,3,3,4,3,4,4
test.Mary.Carlson@survey.staging.vortexplore.com,Mary,Carlson,Mary Carlson,Engineering ,Software,Software 1,Software 1-3,,test.Amy.Padilla@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.4362130206469924,0.15601948068468646,5,4,3,3,2,4,4,5,3,4,5,4,4,3,2
103.test.Andrew.White@survey.staging.vortexplore.com,Andrew,White,Andrew White,Engineering ,Software,Software 1,Software 1-3,,test.Amy.Padilla@survey.staging.vortexplore.com,,Male,White,0.13005619846007593,0.15601948068468646,4,4,4,3,2,3,2,4,3,3,4,4,4,2,3
test.Colleen.Hawkins@survey.staging.vortexplore.com,Colleen,Hawkins,Colleen Hawkins,Engineering ,Software,Software 1,Software 1-3,,test.Amy.Padilla@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.13582654974059516,0.15601948068468646,4,5,4,4,2,3,5,3,3,5,4,4,3,4,4
test.Zachary.Berg@survey.staging.vortexplore.com,Zachary,Berg,Zachary Berg,Engineering ,Software,Software 1,Software 1-4,,test.Heather.White@survey.staging.vortexplore.com,,Female,White,0.02954130388917703,0.11349063034810758,4,3,3,3,2,3,4,5,2,3,5,3,4,4,3
test.William.Hardy@survey.staging.vortexplore.com,William,Hardy,William Hardy,Engineering ,Software,Software 1,Software 1-4,,test.Zachary.Berg@survey.staging.vortexplore.com,,Female,White,0.2696294889606787,0.02954130388917703,4,3,2,5,2,4,1,4,2,4,4,4,3,3,2
test.Jonathan.Chen@survey.staging.vortexplore.com,Jonathan,Chen,Jonathan Chen,Engineering ,Software,Software 1,Software 1-4,,test.Zachary.Berg@survey.staging.vortexplore.com,,Male,White,0.3830563521369355,0.02954130388917703,3,4,3,3,2,3,6,2,2,3,2,3,3,4,3
test.Michael.Sherman@survey.staging.vortexplore.com,Michael,Sherman,Michael Sherman,Engineering ,Software,Software 1,Software 1-4,,test.Zachary.Berg@survey.staging.vortexplore.com,,Male,White,0.061841648759328016,0.02954130388917703,3,4,3,3,2,3,4,4,3,3,2,2,3,3,2
test.Laurie.Ortiz@survey.staging.vortexplore.com,Laurie,Ortiz,Laurie Ortiz,Engineering ,Software,Software 1,Software 1-4,,test.Zachary.Berg@survey.staging.vortexplore.com,,Female,White,0.4927142325546732,0.02954130388917703,3,2,3,4,2,3,4,4,2,4,4,5,3,3,1
test.John.Morris@survey.staging.vortexplore.com,John,Morris,John Morris,Engineering ,Software,Software 1,Software 1-4,,test.Zachary.Berg@survey.staging.vortexplore.com,,Female,White,0.21562048619528862,0.02954130388917703,3,3,3,3,2,3,1,4,2,3,3,4,3,2,2
test.Stephanie.Morgan@survey.staging.vortexplore.com,Stephanie,Morgan,Stephanie Morgan,Engineering ,Software,Software 1,Software 1-4,,test.Zachary.Berg@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.024531195229566982,0.02954130388917703,4,5,3,2,2,3,4,5,2,4,3,4,3,5,4
test.Kyle.Williams@survey.staging.vortexplore.com,Kyle,Williams,Kyle Williams,Engineering ,Software,Software 1,Software 1-4,,test.Zachary.Berg@survey.staging.vortexplore.com,,Male,Ethnic Minority,-0.9762890274087312,0.02954130388917703,4,4,3,4,2,3,5,5,2,4,4,4,3,4,2
test.Edward.Gonzales@survey.staging.vortexplore.com,Edward,Gonzales,Edward Gonzales,Engineering ,Software,Software 1,Software 1-4,,test.Zachary.Berg@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.21948813247179944,0.02954130388917703,4,3,2,4,2,3,2,4,2,4,3,4,3,4,3
test.Randy.Bennett@survey.staging.vortexplore.com,Randy,Bennett,Randy Bennett,Engineering ,Software,Software 1,Software 1-4,,test.Zachary.Berg@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.2404170794515501,0.02954130388917703,4,5,3,2,2,3,4,3,2,3,3,5,4,4,3
104.test.Lisa.Moore@survey.staging.vortexplore.com,Lisa,Moore,Lisa Moore,Engineering ,Software,Software 1,Software 1-4,,test.Zachary.Berg@survey.staging.vortexplore.com,,Male,White,0.12091956591800634,0.02954130388917703,4,4,3,3,2,3,6,4,3,3,5,3,3,3,3
test.Carl.Brown@survey.staging.vortexplore.com,Carl,Brown,Carl Brown,Engineering ,Software,Software 1,Software 1-4,,test.Zachary.Berg@survey.staging.vortexplore.com,,Female,White,0.05790828437038714,0.02954130388917703,4,3,2,4,2,3,5,3,2,3,3,3,3,2,2
test.Rodney.Garner@survey.staging.vortexplore.com,Rodney,Garner,Rodney Garner,Engineering ,Software,Software 2,,,test.Steven.Schultz@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.2603943720879809,0.2555786401531844,4,4,3,3,2,3,3,4,3,3,4,3,4,4,3
105.test.Katherine.Jones@survey.staging.vortexplore.com,Katherine,Jones,Katherine Jones,Engineering ,Software,Software 2,Software 2-1,,test.Rodney.Garner@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.026499115357919545,0.2603943720879809,5,4,4,3,3,3,5,5,2,4,5,5,3,5,3
107.test.Elizabeth.Hernandez@survey.staging.vortexplore.com,Elizabeth,Hernandez,Elizabeth Hernandez,Engineering ,Software,Software 2,Software 2-1,,105.test.Katherine.Jones@survey.staging.vortexplore.com,,Female,White,0.44412759700226023,0.026499115357919545,3,4,3,5,2,3,3,5,2,3,4,2,3,3,2
106.test.Tony.Hensley@survey.staging.vortexplore.com,Tony,Hensley,Tony Hensley,Engineering ,Software,Software 2,Software 2-1,,105.test.Katherine.Jones@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.10730362975296215,0.026499115357919545,4,3,3,3,2,3,6,3,2,4,3,4,3,5,2
test.James.Bass@survey.staging.vortexplore.com,James,Bass,James Bass,Engineering ,Software,Software 2,Software 2-1,,105.test.Katherine.Jones@survey.staging.vortexplore.com,,Male,White,0.37125029538557464,0.026499115357919545,4,2,3,2,2,2,2,4,1,4,2,4,3,3,3
test.Marisa.Thomas@survey.staging.vortexplore.com,Marisa,Thomas,Marisa Thomas,Engineering ,Software,Software 2,Software 2-1,,105.test.Katherine.Jones@survey.staging.vortexplore.com,,Male,White,0.34396736629087005,0.026499115357919545,3,3,3,4,2,3,2,4,2,2,3,3,4,2,3
test.Vanessa.Moore@survey.staging.vortexplore.com,Vanessa,Moore,Vanessa Moore,Engineering ,Software,Software 2,Software 2-1,,105.test.Katherine.Jones@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.08711424967800213,0.026499115357919545,4,5,3,3,2,3,2,4,2,4,4,4,4,5,2
test.Brenda.Frank@survey.staging.vortexplore.com,Brenda,Frank,Brenda Frank,Engineering ,Software,Software 2,Software 2-1,,105.test.Katherine.Jones@survey.staging.vortexplore.com,,Male,White,0.44969350405409725,0.026499115357919545,4,2,3,4,2,3,4,3,2,3,3,3,4,3,3
test.Meghan.Novak@survey.staging.vortexplore.com,Meghan,Novak,Meghan Novak,Engineering ,Software,Software 2,Software 2-1,,105.test.Katherine.Jones@survey.staging.vortexplore.com,,Male,White,0.2591542355306561,0.026499115357919545,4,2,2,4,3,3,3,3,2,3,3,4,4,2,3
test.Nathan.Mercado@survey.staging.vortexplore.com,Nathan,Mercado,Nathan Mercado,Engineering ,Software,Software 2,Software 2-1,,105.test.Katherine.Jones@survey.staging.vortexplore.com,,Female,White,0.3203443964348403,0.026499115357919545,4,3,4,4,2,3,3,4,2,4,4,3,3,3,3
test.Megan.Parker@survey.staging.vortexplore.com,Megan,Parker,Megan Parker,Engineering ,Software,Software 2,Software 2-1,,105.test.Katherine.Jones@survey.staging.vortexplore.com,,Male,White,0.11022258287300996,0.026499115357919545,4,3,3,4,2,3,4,3,2,4,4,3,3,3,2
test.Erica.Rivera@survey.staging.vortexplore.com,Erica,Rivera,Erica Rivera,Engineering ,Software,Software 2,Software 2-2,,test.Rodney.Garner@survey.staging.vortexplore.com,,Male,White,0.4833595679435623,0.2603943720879809,4,3,4,4,2,3,6,4,3,3,4,3,3,4,2
test.Karen.Rodriguez@survey.staging.vortexplore.com,Karen,Rodriguez,Karen Rodriguez,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Male,White,0.25806177191582064,0.4833595679435623,5,4,4,4,2,3,2,4,3,4,4,2,4,3,5
test.Donald.Schmidt@survey.staging.vortexplore.com,Donald,Schmidt,Donald Schmidt,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Female,White,-0.7289790106487711,0.4833595679435623,3,4,4,5,3,4,4,3,2,4,5,3,4,3,4
test.Kyle.Long@survey.staging.vortexplore.com,Kyle,Long,Kyle Long,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.03509570618547847,0.4833595679435623,3,5,4,2,2,4,2,5,3,5,3,5,4,5,4
test.Richard.Mcfarland@survey.staging.vortexplore.com,Richard,Mcfarland,Richard Mcfarland,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Male,White,0.00246073948243386,0.4833595679435623,3,3,4,5,2,4,2,4,3,3,5,2,4,4,4
test.Nicholas.Bradford@survey.staging.vortexplore.com,Nicholas,Bradford,Nicholas Bradford,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Female,White,0.22132996522962994,0.4833595679435623,4,3,4,2,3,4,6,3,2,3,4,4,3,3,2
test.David.Roy@survey.staging.vortexplore.com,David,Roy,David Roy,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Male,White,0.34935410119162735,0.4833595679435623,4,4,4,4,3,3,3,4,3,3,4,3,4,4,3
test.Bryan.Jackson@survey.staging.vortexplore.com,Bryan,Jackson,Bryan Jackson,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Male,White,0.13482161107370444,0.4833595679435623,4,3,3,2,2,4,4,5,2,3,3,3,4,3,4
test.Lisa.Collins@survey.staging.vortexplore.com,Lisa,Collins,Lisa Collins,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Male,White,0.36524885834831466,0.4833595679435623,3,3,3,5,3,3,2,3,3,4,3,3,3,3,5
test.Lisa.Morgan@survey.staging.vortexplore.com,Lisa,Morgan,Lisa Morgan,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.17536628409950494,0.4833595679435623,5,4,4,3,2,4,4,4,2,5,4,5,4,5,3
test.Mary.Vang@survey.staging.vortexplore.com,Mary,Vang,Mary Vang,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.3830630299750307,0.4833595679435623,3,4,3,3,3,3,6,5,3,4,3,5,4,4,3
test.Jacob.Bradley@survey.staging.vortexplore.com,Jacob,Bradley,Jacob Bradley,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Male,White,0.3222546952862123,0.4833595679435623,4,2,3,5,2,4,5,2,2,3,4,3,3,3,5
test.Jay.Cook@survey.staging.vortexplore.com,Jay,Cook,Jay Cook,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Male,White,0.09621760346931063,0.4833595679435623,4,3,5,5,2,3,5,5,3,4,5,3,4,4,3
test.Peter.Hubbard@survey.staging.vortexplore.com,Peter,Hubbard,Peter Hubbard,Engineering ,Software,Software 2,Software 2-2,,test.Erica.Rivera@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.24717412519997134,0.4833595679435623,5,4,3,1,2,4,4,5,2,4,4,5,4,4,4
test.Devin.Vargas@survey.staging.vortexplore.com,Devin,Vargas,Devin Vargas,Engineering ,Software,Software 2,Software 2-3,,test.Rodney.Garner@survey.staging.vortexplore.com,,Female,White,0.4760939638650856,0.2603943720879809,5,3,4,5,2,4,2,5,2,3,5,2,3,2,2
test.Brandy.Dominguez@survey.staging.vortexplore.com,Brandy,Dominguez,Brandy Dominguez,Engineering ,Software,Software 2,Software 2-3,,test.Devin.Vargas@survey.staging.vortexplore.com,,Male,White,0.041108831121178246,0.4760939638650856,3,3,4,3,3,4,3,5,2,4,4,2,4,3,5
test.Paul.Arnold@survey.staging.vortexplore.com,Paul,Arnold,Paul Arnold,Engineering ,Software,Software 2,Software 2-3,,test.Devin.Vargas@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.02575740689130185,0.4760939638650856,6,4,3,2,2,3,6,5,2,3,5,4,4,6,4
test.Joseph.Terry@survey.staging.vortexplore.com,Joseph,Terry,Joseph Terry,Engineering ,Software,Software 2,Software 2-3,,test.Devin.Vargas@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.2842272120440802,0.4760939638650856,4,3,4,4,3,3,1,3,2,5,4,4,3,4,3
test.Kelli.Mercer@survey.staging.vortexplore.com,Kelli,Mercer,Kelli Mercer,Engineering ,Software,Software 2,Software 2-3,,test.Devin.Vargas@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.23295260827643727,0.4760939638650856,4,4,3,3,3,3,4,4,3,3,4,5,3,4,4
test.Linda.Hodges@survey.staging.vortexplore.com,Linda,Hodges,Linda Hodges,Engineering ,Software,Software 2,Software 2-3,,test.Devin.Vargas@survey.staging.vortexplore.com,,Male,White,0.380404009155516,0.4760939638650856,5,3,4,1,2,3,5,5,3,4,4,4,3,3,6
test.Robert.Wood@survey.staging.vortexplore.com,Robert,Wood,Robert Wood,Engineering ,Software,Software 2,Software 2-3,,test.Devin.Vargas@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.4583534688621709,0.4760939638650856,4,5,3,5,3,4,6,4,2,4,5,4,3,5,3
test.Scott.Patterson@survey.staging.vortexplore.com,Scott,Patterson,Scott Patterson,Engineering ,Software,Software 2,Software 2-3,,test.Devin.Vargas@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.2972716079722732,0.4760939638650856,4,4,4,4,3,4,2,6,3,5,5,4,4,5,4
test.George.Thompson@survey.staging.vortexplore.com,George,Thompson,George Thompson,Engineering ,Software,Software 2,Software 2-3,,test.Devin.Vargas@survey.staging.vortexplore.com,,Female,White,-0.5846141560556393,0.4760939638650856,3,4,3,3,3,4,2,4,2,3,5,3,3,3,3
test.Richard.Bush@survey.staging.vortexplore.com,Richard,Bush,Richard Bush,Engineering ,Software,Software 2,Software 2-4,,test.Rodney.Garner@survey.staging.vortexplore.com,,Female,White,0.06790079197084431,0.2603943720879809,3,3,4,3,2,3,2,4,3,3,5,2,4,3,3
test.Joseph.Thompson@survey.staging.vortexplore.com,Joseph,Thompson,Joseph Thompson,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Male,White,0.06317687923449333,0.06790079197084431,3,3,3,3,2,3,3,3,2,3,4,4,3,3,3
test.Jesse.Bates@survey.staging.vortexplore.com,Jesse,Bates,Jesse Bates,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Female,Ethnic Minority,-1.0937333568079715,0.06790079197084431,3,3,2,3,2,3,3,4,2,3,5,5,3,5,2
test.Jon.Acosta@survey.staging.vortexplore.com,Jon,Acosta,Jon Acosta,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.31873207351857996,0.06790079197084431,4,4,3,4,2,3,4,5,3,4,4,3,3,4,2
test.Danielle.Kaufman@survey.staging.vortexplore.com,Danielle,Kaufman,Danielle Kaufman,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Male,White,0.06764252712903468,0.06790079197084431,3,2,3,2,2,3,3,3,2,3,4,3,3,3,2
test.William.Garrison@survey.staging.vortexplore.com,William,Garrison,William Garrison,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.11006585550321069,0.06790079197084431,4,4,3,1,2,3,5,3,2,5,5,5,3,4,1
test.Benjamin.Hurst@survey.staging.vortexplore.com,Benjamin,Hurst,Benjamin Hurst,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Male,White,0.1882199331426304,0.06790079197084431,3,5,4,2,2,3,3,3,2,3,3,2,4,2,2
test.Lindsay.White@survey.staging.vortexplore.com,Lindsay,White,Lindsay White,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.1327827614769156,0.06790079197084431,5,3,4,3,2,3,3,5,2,2,2,5,3,5,2
test.Jacqueline.Barnes@survey.staging.vortexplore.com,Jacqueline,Barnes,Jacqueline Barnes,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Male,White,0.426566731477567,0.06790079197084431,5,3,3,3,2,3,2,3,2,3,5,3,4,3,4
test.Steve.Davis@survey.staging.vortexplore.com,Steve,Davis,Steve Davis,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.36424714307834394,0.06790079197084431,4,3,4,4,2,3,3,4,2,4,3,3,3,4,3
test.Robert.Anderson@survey.staging.vortexplore.com,Robert,Anderson,Robert Anderson,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Female,White,0.1733597973827391,0.06790079197084431,3,4,3,1,2,3,3,4,2,4,3,3,3,2,4
108.test.Michael.Hutchinson@survey.staging.vortexplore.com,Michael,Hutchinson,Michael Hutchinson,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.13770503471894707,0.06790079197084431,5,5,4,3,2,3,2,5,2,4,4,4,3,4,2
test.Larry.Shaw@survey.staging.vortexplore.com,Larry,Shaw,Larry Shaw,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Female,White,0.02030684607747746,0.06790079197084431,3,3,3,5,2,4,3,4,2,4,4,3,3,3,3
test.Peter.Black@survey.staging.vortexplore.com,Peter,Black,Peter Black,Engineering ,Software,Software 2,Software 2-4,,test.Richard.Bush@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.27220538120912025,0.06790079197084431,4,4,3,3,2,4,2,4,2,2,4,6,4,4,3
test.Amy.Murphy@survey.staging.vortexplore.com,Amy,Murphy,Amy Murphy,Engineering ,Software,Software 2,Software 2-5,,test.Rodney.Garner@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.2026506021556358,0.2603943720879809,4,5,3,3,2,4,2,5,2,5,4,4,4,4,3
test.Tyler.Hernandez@survey.staging.vortexplore.com,Tyler,Hernandez,Tyler Hernandez,Engineering ,Software,Software 2,Software 2-5,,test.Amy.Murphy@survey.staging.vortexplore.com,,Male,White,0.3840345592758085,0.2026506021556358,3,3,3,5,2,3,4,4,2,3,3,3,4,3,3
test.Savannah.Flores@survey.staging.vortexplore.com,Savannah,Flores,Savannah Flores,Engineering ,Software,Software 2,Software 2-5,,test.Amy.Murphy@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.254825258973352,0.2026506021556358,4,5,3,2,2,4,4,6,2,4,5,6,3,4,2
test.Adrienne.Sanford@survey.staging.vortexplore.com,Adrienne,Sanford,Adrienne Sanford,Engineering ,Software,Software 2,Software 2-5,,test.Amy.Murphy@survey.staging.vortexplore.com,,Male,White,0.4091084397974363,0.2026506021556358,3,2,3,4,2,3,5,4,2,3,3,2,4,3,3
test.Karen.Pierce@survey.staging.vortexplore.com,Karen,Pierce,Karen Pierce,Engineering ,Software,Software 2,Software 2-5,,test.Amy.Murphy@survey.staging.vortexplore.com,,Female,White,0.03242715817779718,0.2026506021556358,3,3,3,2,2,4,1,4,1,4,4,3,4,4,1
test.Ashley.Watson@survey.staging.vortexplore.com,Ashley,Watson,Ashley Watson,Engineering ,Software,Software 2,Software 2-5,,test.Amy.Murphy@survey.staging.vortexplore.com,,Male,White,0.3509648727548693,0.2026506021556358,4,4,3,3,2,3,3,3,2,3,3,3,3,2,3
test.Jaime.Torres@survey.staging.vortexplore.com,Jaime,Torres,Jaime Torres,Engineering ,Software,Software 2,Software 2-5,,test.Amy.Murphy@survey.staging.vortexplore.com,,Female,Ethnic Minority,0.010939071071670747,0.2026506021556358,4,3,4,2,2,4,3,6,2,4,5,3,3,5,2
test.Cody.Esparza@survey.staging.vortexplore.com,Cody,Esparza,Cody Esparza,Engineering ,Software,Software 2,Software 2-5,,test.Amy.Murphy@survey.staging.vortexplore.com,,Male,White,0.4305703874092998,0.2026506021556358,2,3,3,4,2,4,1,4,2,4,3,3,3,3,4
test.Gary.Gay@survey.staging.vortexplore.com,Gary,Gay,Gary Gay,Engineering ,Software,Software 2,Software 2-5,,test.Amy.Murphy@survey.staging.vortexplore.com,,Female,White,0.49471684048445574,0.2026506021556358,5,3,3,2,2,4,3,5,2,3,5,3,3,3,2
test.Sherry.Perez@survey.staging.vortexplore.com,Sherry,Perez,Sherry Perez,Engineering ,Software,Software 2,Software 2-5,,test.Amy.Murphy@survey.staging.vortexplore.com,,Female,White,0.17524620787310663,0.2026506021556358,3,2,3,3,2,4,6,3,3,3,4,3,4,4,4
test.Raymond.Rojas@survey.staging.vortexplore.com,Raymond,Rojas,Raymond Rojas,Engineering ,Software,Software 2,Software 2-5,,test.Amy.Murphy@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.2895187470207736,0.2026506021556358,4,3,3,4,2,3,2,3,2,4,4,5,4,4,4
test.Teresa.Smith@survey.staging.vortexplore.com,Teresa,Smith,Teresa Smith,Engineering ,Software,Software 2,Software 2-5,,test.Amy.Murphy@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.36710576680698004,0.2026506021556358,4,5,3,4,2,4,3,3,2,3,4,5,4,4,4
test.Brandon.Ramos@survey.staging.vortexplore.com,Brandon,Ramos,Brandon Ramos,Engineering ,Software,Software 2,Software 2-5,,test.Amy.Murphy@survey.staging.vortexplore.com,,Female,White,-0.542586969632002,0.2026506021556358,3,3,3,5,2,4,3,4,2,3,4,3,4,2,1
test.William.Arellano@survey.staging.vortexplore.com,William,Arellano,William Arellano,Engineering ,Software,Software 2,Software 2-6,,test.Rodney.Garner@survey.staging.vortexplore.com,,Male,White,0.1979814096304489,0.2603943720879809,4,3,3,5,2,3,2,3,2,3,5,3,4,3,2
test.Renee.Hunter@survey.staging.vortexplore.com,Renee,Hunter,Renee Hunter,Engineering ,Software,Software 2,Software 2-6,,test.William.Arellano@survey.staging.vortexplore.com,,Male,White,0.13187962133028813,0.1979814096304489,4,4,4,3,2,3,4,4,2,3,4,3,4,2,2
test.Christopher.Patterson@survey.staging.vortexplore.com,Christopher,Patterson,Christopher Patterson,Engineering ,Software,Software 2,Software 2-6,,test.William.Arellano@survey.staging.vortexplore.com,,Male,White,0.08095843670541558,0.1979814096304489,4,3,3,3,2,3,5,3,3,3,4,3,4,4,3
test.Dawn.Blanchard@survey.staging.vortexplore.com,Dawn,Blanchard,Dawn Blanchard,Engineering ,Software,Software 2,Software 2-6,,test.William.Arellano@survey.staging.vortexplore.com,,Male,Ethnic Minority,0.45796346332495225,0.1979814096304489,5,5,4,4,2,3,4,4,3,3,4,4,4,4,3
